Customer ID,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Age,Under 30,Married,Number of Dependents,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Avg Monthly Long Distance Charges,Internet Type,Avg Monthly GB Download,Device Protection Plan,Premium Tech Support,Streaming Music,Unlimited Data,Monthly Charge,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Category
5999-LCXAO,Orange,92866,"33.784597, -117.844535",33.784597,-117.844535,Female,No,No,No,1,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.9,29.9,No,0,61,4155,,42,No,No,0,No,0,1,None,0.0,DSL,24,No,No,No,Yes,29.9,0.0,0,0.0,29.9,4,Joined,
5206-XZZQI,Orange,92867,"33.81859, -117.821288",33.81859,-117.821288,Male,No,No,No,53,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,80.6,4348.1,No,0,73,6113,,56,No,No,0,No,0,53,Offer B,49.21,Fiber Optic,29,No,Yes,No,No,80.6,39.45,90,2608.13,7006.780000000001,4,Stayed,
4803-LBYPN,Orange,92868,"33.787796, -117.875928",33.787796,-117.875928,Male,No,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.8,635.9,No,0,64,4985,,44,No,Yes,1,Yes,1,34,Offer C,44.54,None,0,No,No,No,No,20.8,46.07,0,1514.36,2104.19,3,Stayed,
2139-FQHLM,Corona,92879,"33.893823, -117.531446",33.893823,-117.531446,Male,No,No,No,19,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,89.95,1682.4,No,0,35,3402,,49,No,No,0,No,0,19,Offer D,9.55,Fiber Optic,6,Yes,Yes,No,Yes,89.95,29.64,0,181.45,1834.21,5,Stayed,
8261-GWDBQ,Corona,92880,"33.918043, -117.617809",33.918043,-117.617809,Female,Yes,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.05,6925.9,No,0,77,4734,,70,No,Yes,0,Yes,1,60,None,4.06,Fiber Optic,11,Yes,Yes,No,Yes,116.05,0.0,0,243.6,7169.5,3,Stayed,
1093-YSWCA,Corona,92881,"33.833686, -117.513063",33.833686,-117.513063,Male,No,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,223.15,No,0,50,5433,,45,No,No,0,No,0,11,Offer D,17.12,None,0,No,No,No,No,19.55,26.32,0,188.32,385.15,3,Stayed,
3882-IYOIJ,Yorba Linda,92886,"33.897253, -117.792202",33.897253,-117.792202,Female,No,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.25,6758.45,No,0,36,5328,,41,No,Yes,1,Yes,1,60,Offer B,43.33,Fiber Optic,28,Yes,Yes,Yes,Yes,115.25,11.85,0,2599.8,9346.4,5,Stayed,
8749-TZYEC,Yorba Linda,92887,"33.884073, -117.732197",33.884073,-117.732197,Male,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.8,1874.3,No,0,71,6251,,38,No,Yes,0,Yes,1,72,None,13.72,None,0,No,No,No,No,24.8,16.26,0,987.84,2845.88,3,Stayed,
1755-FZQEC,Ventura,93001,"34.360261, -119.306383",34.360261,-119.306383,Male,No,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,791.15,No,0,69,4041,,26,Yes,No,0,No,0,39,Offer C,48.02,None,0,No,No,No,No,19.9,20.17,0,1872.78,2643.76,4,Stayed,
3115-JPJDD,Ventura,93003,"34.279221, -119.221437",34.279221,-119.221437,Female,No,Yes,No,59,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),81.25,4639.45,No,0,58,4709,,43,No,Yes,0,Yes,1,59,None,29.6,Fiber Optic,12,Yes,No,No,Yes,81.25,0.0,0,1746.4,6385.85,3,Stayed,
5600-KTXFM,Ventura,93004,"34.278697, -119.167798",34.278697,-119.167798,Male,No,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.95,143.9,No,0,46,5010,,48,No,Yes,2,Yes,6,2,Offer E,29.1,Fiber Optic,19,No,No,No,Yes,69.95,0.0,0,58.2,202.1,3,Joined,
6339-TBELP,Fillmore,93015,"34.408161, -118.865111",34.408161,-118.865111,Male,No,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),86.4,6172,No,0,30,4069,,53,No,No,0,No,0,71,None,6.75,Fiber Optic,15,Yes,Yes,No,Yes,86.4,0.0,0,479.25,6651.25,5,Stayed,
7964-YESJC,Moorpark,93021,"34.312945, -118.858169",34.312945,-118.858169,Female,No,Yes,No,24,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,66.3,1559.45,No,0,45,2235,,21,Yes,Yes,0,Yes,6,24,None,9.3,DSL,27,Yes,No,No,Yes,66.3,32.59,0,223.2,1750.06,3,Stayed,
6173-GOLSU,Oak View,93022,"34.404544, -119.302118",34.404544,-119.302118,Male,Yes,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.65,6079,No,0,47,4228,,79,No,Yes,0,Yes,4,67,Offer A,7.2,Fiber Optic,23,No,No,No,Yes,94.65,0.0,0,482.4,6561.4,4,Stayed,
9938-ZREHM,Oxnard,93033,"34.156629, -119.117218",34.156629,-119.117218,Female,No,Yes,No,37,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,72.1,2658.4,No,0,50,2703,,41,No,Yes,0,Yes,4,37,None,42.45,DSL,23,No,Yes,Yes,Yes,72.1,16.36,0,1570.65,4212.690000000001,3,Stayed,
7950-XWOVN,Oxnard,93035,"34.18454, -119.224666",34.18454,-119.224666,Male,No,No,No,11,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,34.7,383.55,No,0,73,4310,,60,No,No,0,No,0,11,Offer D,0.0,DSL,22,Yes,No,No,No,34.7,22.53,150,0.0,511.02,5,Stayed,
4647-MUZON,Port Hueneme,93041,"34.110124, -119.100972",34.110124,-119.100972,Female,No,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.95,1745.5,No,0,20,5009,,56,No,Yes,0,Yes,9,18,Offer D,29.6,Fiber Optic,7,Yes,No,Yes,Yes,95.95,6.72,0,532.8000000000001,2271.58,3,Stayed,
9702-AIUJO,Santa Paula,93060,"34.402343, -119.094824",34.402343,-119.094824,Male,No,Yes,Yes,50,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),44.8,2230.85,No,0,44,6115,,22,Yes,Yes,2,Yes,10,50,None,36.61,DSL,41,No,No,No,Yes,44.8,36.22,0,1830.5,4025.13,5,Stayed,
8849-PRIQJ,Simi Valley,93063,"34.296813, -118.685703",34.296813,-118.685703,Female,No,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,109.4,7281.6,No,0,49,4103,,53,No,Yes,2,Yes,7,67,None,3.3,Fiber Optic,19,Yes,Yes,Yes,Yes,109.4,38.34,0,221.1,7464.360000000001,3,Stayed,
8851-RAGOV,Simi Valley,93065,"34.269449, -118.768471",34.269449,-118.768471,Female,No,Yes,No,25,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.05,1837.7,No,0,63,5620,,25,Yes,Yes,0,Yes,10,25,None,2.34,DSL,73,No,Yes,Yes,Yes,71.05,28.08,0,58.5,1868.12,4,Stayed,
5396-IZEPB,Summerland,93067,"34.420998, -119.60137",34.420998,-119.60137,Male,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,180.7,No,0,66,4194,,37,No,No,0,No,0,9,Offer E,24.89,None,0,No,No,No,No,19.7,0.0,0,224.01,404.71,4,Stayed,
1729-VLAZJ,Santa Barbara,93101,"34.419203, -119.710008",34.419203,-119.710008,Female,No,No,Yes,10,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,40.25,411.45,No,0,38,2876,,52,No,No,5,No,0,10,Offer D,0.0,DSL,57,No,Yes,No,No,40.25,17.96,30,0.0,423.49,3,Stayed,
8285-ABVLB,Santa Barbara,93103,"34.438581, -119.685368",34.438581,-119.685368,Female,No,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1328.35,No,0,79,4311,,34,No,Yes,0,No,0,70,None,40.91,None,0,No,No,No,No,19.85,33.29,0,2863.7,4158.76,4,Stayed,
0701-TJSEF,Santa Barbara,93105,"34.037342, -119.80079",34.037342,-119.80079,Male,No,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.25,576.95,No,0,40,4366,,45,No,No,0,No,0,9,Offer E,32.31,Cable,24,Yes,Yes,Yes,Yes,68.25,0.0,0,290.79,867.74,3,Stayed,
5712-VBOXD,Santa Barbara,93108,"34.457541, -119.631072",34.457541,-119.631072,Female,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.15,68.45,No,0,74,5221,,53,No,No,0,No,0,4,Offer E,1.3,None,0,No,No,No,No,20.15,0.0,0,5.2,73.65,3,Stayed,
6629-LADHQ,Santa Barbara,93109,"34.406256, -119.726936",34.406256,-119.726936,Female,No,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.95,123.05,No,0,37,5968,,42,No,No,0,No,0,2,Offer E,36.96,DSL,24,No,No,No,Yes,50.95,0.0,0,73.92,196.97,3,Joined,
1559-DTODC,Santa Barbara,93111,"34.460197, -119.802602",34.460197,-119.802602,Male,No,No,No,19,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,468.35,No,0,54,3784,,37,No,No,0,No,0,19,Offer D,0.0,DSL,6,No,No,No,Yes,25.15,0.0,0,0.0,468.35,4,Stayed,
4797-MIWUM,Goleta,93117,"34.489983, -120.091246",34.489983,-120.091246,Male,No,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.25,174.7,No,0,42,3149,,22,Yes,Yes,3,No,0,7,Offer E,49.83,None,0,No,No,No,No,20.25,0.0,0,348.81,523.51,5,Stayed,
8720-RQSBJ,Armona,93202,"36.315979, -119.710852",36.315979,-119.710852,Male,Yes,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,44,No,0,46,4320,,69,No,No,0,No,0,1,Offer E,28.67,DSL,4,No,No,No,Yes,44.0,0.0,0,28.67,72.67,4,Joined,
4537-CIBHB,Arvin,93203,"35.116307, -118.817644",35.116307,-118.817644,Female,No,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,172.35,No,0,48,4272,,59,No,Yes,3,Yes,10,9,None,12.55,None,0,No,No,No,No,20.25,0.0,0,112.95,285.3,5,Stayed,
4324-AHJKS,Buttonwillow,93206,"35.451402, -119.488413",35.451402,-119.488413,Female,No,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),55.8,300.4,No,0,23,5104,,42,No,No,0,No,0,5,None,24.83,DSL,26,Yes,No,No,Yes,55.8,0.0,0,124.15,424.55,4,Stayed,
4355-CVPVS,California Hot Springs,93207,"35.865795, -118.69759",35.865795,-118.69759,Female,No,Yes,Yes,56,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),88.9,4968,No,0,72,4170,,49,No,Yes,1,Yes,4,56,None,12.97,Fiber Optic,28,No,No,Yes,Yes,88.9,0.0,0,726.32,5694.32,5,Stayed,
4495-LHSSK,Camp Nelson,93208,"36.057458, -118.591951",36.057458,-118.591951,Female,No,No,Yes,18,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,57.65,992.7,No,0,79,3425,,25,Yes,No,2,No,0,18,Offer D,17.51,DSL,30,No,No,No,Yes,57.65,0.0,0,315.18,1307.88,3,Stayed,
5915-ANOEI,Corcoran,93212,"36.04533, -119.532424",36.04533,-119.532424,Male,No,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,79.15,5536.5,No,0,49,4408,,40,No,Yes,0,Yes,1,70,None,39.35,DSL,2,Yes,Yes,No,Yes,79.15,0.0,0,2754.5,8291.0,4,Stayed,
9861-PDSZP,Delano,93215,"35.772244, -119.209689",35.772244,-119.209689,Female,No,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.05,7806.6,No,0,28,5430,,19,Yes,No,0,No,0,72,None,10.05,Fiber Optic,82,Yes,Yes,Yes,Yes,108.05,0.0,0,723.6,8530.2,3,Stayed,
7225-CBZPL,Earlimart,93219,"35.858054, -119.305858",35.858054,-119.305858,Male,Yes,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.8,1563.9,No,0,49,4831,,79,No,Yes,0,Yes,7,17,None,46.44,Fiber Optic,13,No,No,No,Yes,94.8,0.0,0,789.48,2353.38,3,Stayed,
6704-UTUKK,Exeter,93221,"36.301689, -119.018233",36.301689,-119.018233,Male,No,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.9,1332.4,No,0,37,5074,,43,No,Yes,0,Yes,3,29,None,0.0,DSL,15,No,No,Yes,No,45.9,0.0,20,0.0,1352.4,4,Stayed,
2019-HDCZY,Farmersville,93223,"36.29878, -119.201028",36.29878,-119.201028,Male,No,Yes,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,102.6,6296.75,No,0,29,4004,,35,No,Yes,0,Yes,4,63,None,2.72,Fiber Optic,22,Yes,No,Yes,Yes,102.6,0.0,0,171.36,6468.11,5,Stayed,
8788-DOXSU,Frazier Park,93225,"34.827662, -118.999073",34.827662,-118.999073,Male,No,No,No,59,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),61.35,3645.5,No,0,27,6250,,46,No,No,0,No,0,59,None,9.7,DSL,6,Yes,No,Yes,Yes,61.35,0.0,0,572.3,4217.8,3,Stayed,
7404-JLKQG,Glennville,93226,"35.735694, -118.738483",35.735694,-118.738483,Female,No,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,57.55,161.45,No,0,47,4099,,21,Yes,No,0,No,0,3,None,48.3,Cable,42,Yes,No,No,Yes,57.55,0.0,0,144.9,306.35,3,Joined,
7421-ZLUPA,Hanford,93230,"36.29223, -119.622676",36.29223,-119.622676,Female,No,No,No,8,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,29.25,226.95,No,0,29,2038,,57,No,No,0,No,0,8,None,0.0,DSL,2,No,No,No,Yes,29.25,0.0,0,0.0,226.95,3,Stayed,
3274-NSDWE,Ivanhoe,93235,"36.385818, -119.224243",36.385818,-119.224243,Female,No,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,1441.65,No,0,68,6161,,37,No,No,0,No,0,68,None,32.99,None,0,No,No,No,No,19.6,0.0,0,2243.32,3684.97,4,Stayed,
2632-IVXVF,Kernville,93238,"35.852892, -118.397782",35.852892,-118.397782,Female,No,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),111.75,7511.3,No,0,77,4967,,40,No,Yes,3,Yes,3,68,None,14.11,Fiber Optic,57,Yes,Yes,Yes,Yes,111.75,0.0,0,959.48,8470.78,4,Stayed,
3692-JHONH,Kettleman City,93239,"35.996923, -120.000951",35.996923,-120.000951,Female,Yes,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.5,5621.85,No,0,57,4499,,70,No,Yes,0,Yes,9,52,None,27.74,Fiber Optic,18,Yes,No,No,No,106.5,0.0,90,1442.48,7154.33,5,Stayed,
8915-NNTRC,Lake Isabella,93240,"35.607875, -118.466318",35.607875,-118.466318,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),107.7,7919.8,No,0,55,4351,,29,Yes,Yes,1,Yes,4,72,None,41.94,Fiber Optic,85,No,Yes,Yes,Yes,107.7,0.0,0,3019.68,10939.48,4,Stayed,
5914-GXMDA,Lamont,93241,"35.245035, -118.905553",35.245035,-118.905553,Female,No,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,593.2,No,0,66,5817,,42,No,Yes,0,Yes,1,32,None,45.26,None,0,No,No,No,No,19.3,0.0,0,1448.32,2041.52,5,Stayed,
7463-IFMQU,Laton,93242,"36.444232, -119.718285",36.444232,-119.718285,Female,No,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,1423.65,No,0,76,4747,,44,No,Yes,0,Yes,1,72,None,47.24,None,0,No,No,No,No,20.05,0.0,0,3401.28,4824.93,3,Stayed,
2920-RNCEZ,Lebec,93243,"34.845861, -118.885163",34.845861,-118.885163,Male,No,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.95,69.95,No,0,62,5133,,46,No,Yes,1,Yes,10,1,None,11.45,Fiber Optic,14,No,No,No,Yes,69.95,0.0,0,11.45,81.4,3,Joined,
2541-YGPKE,Lemon Cove,93244,"36.462671, -118.997291",36.462671,-118.997291,Male,No,Yes,Yes,42,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),63.7,2763.35,No,0,55,3764,,29,Yes,Yes,3,Yes,10,42,None,44.95,DSL,69,No,Yes,Yes,Yes,63.7,0.0,0,1887.9,4651.25,4,Stayed,
5382-TEMLV,Lindsay,93247,"36.205465, -119.085807",36.205465,-119.085807,Male,No,No,No,45,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.9,2298.55,No,0,71,5274,,45,No,No,0,No,0,45,None,19.39,DSL,16,No,No,No,Yes,50.9,0.0,0,872.5500000000001,3171.1,3,Stayed,
3441-CGZJH,Lost Hills,93249,"35.637715, -119.893068",35.637715,-119.893068,Female,No,Yes,Yes,43,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.4,2640.55,No,0,61,2725,,46,No,Yes,2,Yes,8,43,None,0.0,DSL,10,Yes,Yes,Yes,No,60.4,0.0,100,0.0,2740.55,3,Stayed,
9592-ERDKV,Mc Farland,93250,"35.666886, -119.186717",35.666886,-119.186717,Male,No,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,79.25,2911.8,No,0,74,2322,,43,No,Yes,0,Yes,6,37,None,9.26,DSL,28,Yes,No,Yes,Yes,79.25,0.0,0,342.62,3254.42,3,Stayed,
4778-IZARL,New Cuyama,93254,"34.956577, -119.750142",34.956577,-119.750142,Male,No,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.1,6705.7,No,0,26,6216,,46,No,Yes,0,Yes,8,63,None,3.18,Fiber Optic,15,Yes,Yes,Yes,Yes,110.1,0.0,0,200.34,6906.04,3,Stayed,
0432-CAJZV,Onyx,93255,"35.676978, -118.101378",35.676978,-118.101378,Male,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,90.7,237.65,No,0,69,3953,,47,No,No,0,No,0,3,None,5.39,Fiber Optic,10,No,No,Yes,Yes,90.7,0.0,0,16.17,253.82,4,Joined,
7008-LZVOZ,Pixley,93256,"35.957019, -119.330928",35.957019,-119.330928,Male,No,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,1672.35,No,0,46,5617,,59,No,Yes,3,Yes,5,66,None,38.55,None,0,No,No,No,No,25.3,0.0,0,2544.3,4216.65,5,Stayed,
1200-TUZHR,Posey,93260,"35.861928, -118.636698",35.861928,-118.636698,Female,Yes,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.2,695.75,No,0,53,2565,,70,No,No,0,No,0,8,Offer E,44.63,Fiber Optic,29,No,No,No,Yes,85.2,0.0,0,357.04,1052.79,4,Stayed,
9365-CSLBQ,Richgrove,93261,"35.809921, -119.127437",35.809921,-119.127437,Male,No,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.35,1654.6,No,0,60,4155,,36,No,No,3,No,0,71,None,4.89,None,0,No,No,No,No,24.35,0.0,0,347.19,2001.79,4,Stayed,
5884-FBCTL,Shafter,93263,"35.490705, -119.286833",35.490705,-119.286833,Female,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.1,1857.85,No,0,67,5611,,43,No,Yes,2,Yes,4,72,None,35.62,None,0,No,No,No,No,25.1,0.0,0,2564.64,4422.49,4,Stayed,
7130-CTCUS,Springville,93265,"36.245926, -118.693138",36.245926,-118.693138,Male,Yes,Yes,No,16,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.55,825.1,No,0,34,3324,,79,No,Yes,0,Yes,5,16,None,35.53,DSL,23,No,No,No,Yes,54.55,0.0,0,568.48,1393.58,3,Stayed,
6242-FEGFD,Stratford,93266,"36.175255, -119.813805",36.175255,-119.813805,Male,No,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,96.6,6424.25,No,0,69,4454,,43,No,Yes,0,Yes,5,66,None,36.55,Fiber Optic,20,Yes,Yes,No,Yes,96.6,0.0,0,2412.3,8836.55,3,Stayed,
6194-HBGQN,Taft,93268,"35.184837, -119.402525",35.184837,-119.402525,Male,No,No,No,51,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),81.15,4126.2,No,0,56,4549,,22,Yes,No,0,No,0,51,None,34.75,Cable,59,Yes,Yes,No,Yes,81.15,0.0,0,1772.25,5898.45,4,Stayed,
7634-WSWDB,Terra Bella,93270,"35.939068, -119.043666",35.939068,-119.043666,Female,No,No,Yes,8,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,38.5,330.8,No,0,22,4194,,22,Yes,No,1,No,0,8,None,0.0,DSL,51,No,No,Yes,Yes,38.5,0.0,0,0.0,330.8,3,Stayed,
6986-IXNDM,Three Rivers,93271,"36.413433, -118.854708",36.413433,-118.854708,Male,No,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.9,1337.45,No,0,38,4296,,47,No,No,0,No,0,14,Offer D,27.8,Fiber Optic,17,No,No,Yes,Yes,92.9,0.0,0,389.2,1726.65,3,Stayed,
2987-BJXIK,Tulare,93274,"36.185471, -119.375243",36.185471,-119.375243,Female,No,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,84.7,5991.05,No,0,45,4180,,44,No,No,0,No,0,70,None,16.93,DSL,10,Yes,No,Yes,Yes,84.7,0.0,0,1185.1,7176.15,4,Stayed,
9769-TSBZE,Tupman,93276,"35.316263, -119.402559",35.316263,-119.402559,Female,No,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,66.0,4891.5,No,0,72,5265,,54,No,No,3,No,0,70,None,16.75,DSL,57,No,Yes,No,No,66.0,0.0,90,1172.5,6154.0,3,Stayed,
1395-WSWXR,Weldon,93283,"35.55647, -118.244914",35.55647,-118.244914,Male,No,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,487.05,No,0,43,4117,,40,No,No,0,No,0,24,None,47.51,None,0,No,No,No,No,20.75,0.0,0,1140.24,1627.29,3,Stayed,
6023-GSSXW,Wofford Heights,93285,"35.690535, -118.552784",35.690535,-118.552784,Female,No,Yes,No,69,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),61.45,4131.2,No,0,51,4162,,27,Yes,Yes,0,Yes,1,69,None,2.73,DSL,69,No,No,Yes,Yes,61.45,0.0,0,188.37,4319.57,5,Stayed,
6752-APNJL,Woodlake,93286,"36.464635, -119.094348",36.464635,-119.094348,Male,No,Yes,Yes,42,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.5,2301.15,No,0,57,3449,,30,No,Yes,1,Yes,7,42,None,18.93,DSL,73,No,No,No,Yes,54.5,0.0,0,795.06,3096.21,4,Stayed,
0420-HLGXF,Visalia,93291,"36.391777, -119.372842",36.391777,-119.372842,Female,Yes,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.75,4036,No,0,58,3860,,72,No,No,0,No,0,39,None,10.03,Fiber Optic,13,Yes,No,No,Yes,99.75,0.0,0,391.17,4427.17,3,Stayed,
7446-KQISO,Visalia,93292,"36.37559, -119.211689",36.37559,-119.211689,Male,No,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.75,4900.65,No,0,38,4221,,62,No,Yes,3,Yes,2,45,None,7.48,Fiber Optic,27,Yes,Yes,Yes,Yes,109.75,0.0,0,336.6,5237.25,3,Stayed,
9823-EALYC,Bakersfield,93301,"35.383937, -119.020428",35.383937,-119.020428,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),80.85,5727.45,No,0,51,6067,,55,No,Yes,2,Yes,6,72,None,9.3,DSL,12,Yes,Yes,No,Yes,80.85,0.0,0,669.6,6397.05,3,Stayed,
0582-AVCLN,Bakersfield,93304,"35.339796, -119.023552",35.339796,-119.023552,Female,No,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.3,743.05,No,0,59,5919,,43,No,No,0,No,0,38,None,43.19,None,0,No,No,No,No,20.3,0.0,0,1641.22,2384.27,5,Stayed,
